#       freq (microHz)    spectrum (ppm2/microHz)   smooth spectrum (scoef1)    smooth spectrum (scoef2)    model spectrum (ppm2/microHz)
         695.6662654         1.033212202          1.06048335         1.102114306            1.129653
          695.743433         2.092656966         1.326993198         1.105158125            1.121091
         695.8206007         1.558477525         1.283958387         1.084976267             1.09691
         695.8977683        0.4514868554         1.134414746         1.067010307            1.074458
          695.974936        0.4350376373         1.316392826         1.035591027             1.05893
         696.0521036         2.820569287         1.119796068        0.9658780012             1.04917
         696.1292712         0.772090494         1.572070163        0.9766003904            1.043279
         696.2064389         2.260583234         1.624868613        0.9783196471            1.039905
         696.2836065        0.6462314375         1.326041364        0.9876581014            1.038222
         696.3607741         1.625260291          1.13794463         0.938421219            1.037743
         696.4379418       0.01970355618        0.5733052897        0.9222190432             1.03819
         696.5151094       0.00202587414         1.278325721         1.007408661            1.039411
         696.5922771         3.466313164           1.0132869         1.057731666            1.041337
         696.6694447        0.5651050057         1.674379951         1.100028532            1.043959
         696.7466123         2.664075761         1.844360738         1.176139249            1.047313
           696.82378        0.6819490226        0.9926031564          1.25065724            1.051484
         696.9009476       0.05928283694         1.290459805         1.345231305            1.056604
         696.9781153         1.756531599         0.630357558         1.326573886            1.062865
         697.0552829       0.02366677395        0.5180576162         1.271325609            1.070533
         697.1324505        0.2327492554        0.5562630505          1.31958064             1.07998
         697.2096182        0.2121045743        0.1408351113         1.332570462            1.091728
         697.2867858       0.09481984163        0.4217802821          1.30773108            1.106513
         697.3639535         1.147447457         0.398241722          1.27543412            1.125404
         697.4411211        0.1385950149         0.700649426         1.256505114            1.149983
         697.5182887          1.42173539        0.8764295006         1.272517578            1.182661
         697.5954564        0.7979401401        0.6137483702         1.299018054            1.227227
          697.672624       0.09672293541        0.7509156998         1.243979421            1.289851
         697.7497916        0.6872643334        0.7984717079         1.225664708            1.380944
         697.8269593         1.611959423         0.654607417         1.202830781            1.518634
         697.9041269        0.2224829764          1.55332922         1.250579287            1.734774
         697.9812946         3.691610147         1.894645726         1.299544633            2.081404
         698.0584622         2.052530359         1.998378152         1.347570131             2.61221
         698.1356298         2.026889125         2.766754373         1.364214461            3.231504
         698.2127975         3.295987863         2.884970339         1.317738202            3.447402
         698.2899651         4.164474011         3.549165848         1.408472344            2.993031
         698.3671328         4.709312394         3.059993624         1.381136377            2.374607
         698.4443004       0.07020022706         2.267965448         1.373536773            1.921206
          698.521468        0.1278751574         1.832506779         1.398842461            1.634715
         698.5986357         2.422639336        0.9409834312         1.387992451            1.455189
         698.6758033         1.143219005        0.9333426068         1.411946375            1.339093
          698.752971       0.03963692931         1.101568458         1.421400091            1.261013
         698.8301386        0.8007785613        0.6962379471         1.447616841              1.2065
         698.9073062        0.8013172931        0.6834295439         1.485461133             1.16716
         698.9844739         1.091985392         1.047284485         1.490314871            1.137945
         699.0616415         1.495056695         1.001845836          1.52955788            1.115708
         699.1388091        0.6190239642        0.8113919993         1.494790275            1.098419
         699.2159768       0.03950194603        0.8752021921         1.513966504            1.084727
         699.2931444         1.347226163         1.140480945         1.521434891            1.073708
         699.3703121         2.556171706         1.881693485         1.508182694            1.064714
         699.4474797         3.583874125         2.356998865         1.481582933            1.057281
         699.5246473         1.940723466          2.18714209         1.520078954            1.051069
          699.601815         0.667799063         1.949914868         1.450247176            1.045827
         699.6789826         1.607262818         2.102564002         1.425148079            1.041363
         699.7561503         4.194470663         2.010042415         1.396530406            1.037532
         699.8333179         1.570637117         1.937583858         1.333723427            1.034219
         699.9104855        0.3779648354         1.803645746         1.232170053            1.031336
         699.9876532         1.071510369          1.08566088         1.115166869            1.028811
         700.0648208           1.3225312        0.9384575299         1.134939096            1.026588
         700.1419885         0.981823716        0.9966907938         1.183437864             1.02462
         700.2191561        0.6108978906         1.044006851          1.12915166            1.022871
         700.2963237         1.260774596         1.115521933          1.14123535            1.021308
         700.3734914         1.608591529         1.205465246         1.162871869            1.019906
          700.450659         1.341596968          1.47981962         1.147259988            1.018645
         700.5278267         1.708315388         1.172383761         1.133583949            1.017505
         700.6049943       0.03103115732         1.161483208          1.11498741            1.016472
         700.6821619         1.564989319        0.9249485675         1.091264281            1.015533
         700.7593296        0.3954584048        0.5371638405         1.128358548            1.014677
         700.8364972        0.1571764806        0.6663982927         1.133695653            1.013894
         700.9136648        0.5479689661        0.7157319173         1.124587221            1.013176
         700.9908325         1.762323818        0.8414520677         1.063132956            1.012517
         701.0680001        0.8983390062         1.064299572         0.996197183             1.01191
         701.1451678         1.048566498         1.147852881        0.9529931652            1.011349
         701.2223354        0.8821822011        0.9031990999        0.9388660011            1.010831
          701.299503        0.7837086941        0.7041991132        0.9064617931            1.010351
         701.3766707        0.1023390596        0.4493537431        0.8331746869            1.009905
         701.4538383       0.02918501765        0.4440805248        0.8018876264            1.009491
          701.531006         0.861089328        0.7651098155        0.8005368349            1.009105
         701.6081736         2.067825857        0.8023228476        0.8295924742            1.008744
         701.6853412         0.251191188          1.20166825         0.821795847            1.008408
         701.7625089         1.626566627         1.212670334        0.8005701302            1.008093
         701.8396765        0.9050976634        0.7397897024        0.8101432824            1.007798
         701.9168442        0.1763033308        0.7405608429        0.7976023293            1.007521
         701.9940118        0.2542757502         0.420950141        0.7695070941            1.007261
         702.0711794        0.3481238198        0.3312086115        0.7524691436            1.007016
         702.1483471        0.5461315454         0.812831441         0.744490941            1.006786
         702.2255147         2.102794649        0.8125090304        0.7605586513            1.006569
         702.3026823        0.2529861077         0.971200304        0.7515935759            1.006364
           702.37985        0.9828889142        0.8591676888        0.7451204682            1.006171
         702.4570176       0.09800108444        0.5600798304        0.7431422309            1.005988
         702.5341853        0.9064432152        0.5499739916        0.7498265917            1.005815
         702.6113529        0.2125627528        0.3299298883        0.7171726062            1.005651
         702.6885205         0.102712501        0.3832032415        0.7049821355            1.005496
         702.7656882        0.3110944971        0.4723390409        0.6853548003            1.005349
         702.8428558         1.262986413        0.4989870267        0.6694116818            1.005209
         702.9200235        0.3191546962        0.5542921959        0.6773061303            1.005076
         702.9971911        0.3239331775         1.034952557        0.6858375084             1.00495
         703.0743587         2.233735941         0.971872481        0.6881763263             1.00483
         703.1515264          1.01066611         0.925282568        0.6918382807            1.004715
          703.228694         0.132795044         1.092755269        0.6571175662            1.004607
         703.3058617        0.9938239818        0.7241054016        0.6903487591            1.004503
         703.3830293        0.7591364709        0.5926344048        0.6560580413            1.004404
         703.4601969        0.4847821223        0.7244553805        0.6405824955            1.004309
         703.5373646        0.6600789472        0.8232962062        0.6792752076            1.004219
         703.6145322         1.389187285         0.801946981        0.6765349962            1.004133
         703.6916998          0.67373957        0.9823480262        0.7404238498            1.004051
         703.7688675         1.206386303        0.8514618133        0.7282677217            1.003972
         703.8460351        0.1365340956        0.5236767393        0.6924680478            1.003897
         703.9232028       0.07804698847        0.5590776961        0.7394727502            1.003825
         704.0003704        0.8153433972        0.3715222203        0.7456460808            1.003757
          704.077538           0.4561644        0.4400687411         0.764525585            1.003691
         704.1547057        0.4107201787        0.4864252656         0.795543239            1.003628
         704.2318733        0.2634730865         0.343703782        0.8344689483            1.003568
          704.309041        0.2444574628         0.504534341         0.863239549             1.00351
         704.3862086         1.099486636        0.5127528422        0.9033898839            1.003455
         704.4633762        0.4435941836        0.4775690036        0.8753877081            1.003401
         704.5405439        0.1227377323        0.6683465141        0.8833217033            1.003351
         704.6177115         1.007567505        0.5632241744        0.9524724341            1.003302
         704.6948792        0.6789972772         0.847435354        0.9230246981            1.003255
         704.7720468         1.580438902        0.8804854003        0.9703087816            1.003211
         704.8492144        0.2549379174        0.7001124813        0.9718699719            1.003168
         704.9263821        0.2860758288        0.9613661157         1.004982953            1.003127
         705.0035497         1.724011815        0.6024232137        0.9890435325            1.003087
         705.0807174        0.1446672939         1.264608226         1.027323023            1.003049
          705.157885         2.903677965         1.208060874         1.046941815            1.003013
         705.2350526       0.05988642181        0.9447598435         1.016442877            1.002979
         705.3122203        0.6708076929         1.441886571          1.01259875            1.002945
         705.3893879         2.133174205         1.023422614         1.009303112            1.002914
         705.4665555         1.229822136         1.221746322         1.008358138            1.002883
         705.5437232         0.853181254         1.590831742         1.022482303            1.002854
         705.6208908         2.147149374         1.499935972         1.059659997            1.002826
         705.6980585         1.769591124         1.505864571         1.054426958            1.002799
         705.7752261         1.253536531          1.77184623         1.158578527            1.002774
         705.8523937         1.917107892         1.270783732         1.194634794             1.00275
         705.9295614        0.1428993783        0.9875145766         1.211922872            1.002726
          706.006729        0.6365145046         1.446621047         1.226255069            1.002704
         706.0838967         3.089962411         1.231300699         1.264151917            1.002683
         706.1610643         1.055826502         1.921083216         1.265679944            1.002663
         706.2382319         2.902029447         1.810765255         1.262024713            1.002644
         706.3153996        0.1952426593         1.617860456         1.245612417            1.002625
         706.3925672         2.318343217         1.384293746         1.260363635            1.002608
         706.4697349        0.1215596592          1.16277682         1.254852669            1.002592
         706.5469025         2.015961744         1.475173816         1.248632334            1.002576
         706.6240701         1.444830642        0.9378954478         1.221008838            1.002561
         706.7012378        0.1692297468         1.037499153         1.234887203            1.002548
         706.7784054        0.5199744786        0.8021489174         1.169978478            1.002535
          706.855573         1.074560803        0.4656250439         1.168505753            1.002522
         706.9327407       0.09873514754        0.5840709944         1.189284663            1.002511
         707.0099083        0.6430135486         1.029690172         1.143298124              1.0025
          707.087076         2.302451188        0.8227606825         1.118481866             1.00249
         707.1642436        0.2468428454         1.942272629         1.126047178            1.002481
         707.2414112         4.576782932         2.207950181          1.08991062            1.002473
         707.3185789         1.705723759         1.866332531         1.054939756            1.002465
         707.3957465        0.9359805865          2.22281545         1.063004933            1.002458
         707.4729142         1.672774524         1.568486737         1.073067627            1.002452
         707.5500818         1.959468077         1.188020508         1.085540966            1.002446
         707.6272494        0.1838588431         1.169364918         1.118510147            1.002441
         707.7044171         0.861358229        0.7567976542         1.060655996            1.002437
         707.7815847       0.02250546733        0.8095525363          1.03692255            1.002434
         707.8587524         2.170487606        0.7722126412        0.9922321666            1.002431
           707.93592       0.03449926242        0.5661886925        0.9979102203            1.002428
         708.0130876       0.03726243451        0.7153303203        0.9609974078            1.002427
         708.0902553        0.6190719785        0.3476588992        0.9645138656            1.002426
         708.1674229        0.6998019214        0.4158663223        0.9176819515            1.002425
         708.2445905        0.3073289547        0.4067950721        0.9743084155            1.002426
         708.3217582     0.0009774337382        0.6275180992        0.9871007073            1.002427
         708.3989258         1.501964087        0.5259957784        0.9951604593            1.002428
         708.4760935        0.2937126381        0.5084564869         1.035201944            1.002431
         708.5532611        0.2371717888        0.7971605696          1.03872792            1.002434
         708.6304287         1.155793765        0.5970913125         1.034411458            1.002437
         708.7075964        0.7016870582        0.6163522901         0.994539524            1.002441
          708.784764        0.3707565485        0.9510952466         1.018959972            1.002446
         708.8619317         1.576143615         1.242050722        0.9363635518            1.002452
         708.9390993         2.319615667         1.227087188        0.9117641955            1.002458
         709.0162669          0.64183292         1.623218489        0.8993815577            1.002465
         709.0934346         1.955281756         1.423131674        0.8578447574            1.002472
         709.1706022         0.775796354        0.8698499212        0.8235800319             1.00248
         709.2477699        0.1064886552        0.9879952221        0.8356161157            1.002489
         709.3249375         1.114414124        0.6047659853        0.8268236185            1.002499
         709.4021051        0.4223648082        0.6212745755        0.8564767705            1.002509
         709.4792728        0.8418307151        0.6602069054        0.8114932472             1.00252
         709.5564404        0.2622179747        0.4172746689        0.8273329001            1.002532
         709.6336081        0.1426851777         1.239155767        0.8575748106            1.002544
         709.7107757         3.709889202         1.198928443        0.8448765694            1.002557
         709.7879433        0.6809214192         1.343965089        0.8719778842            1.002571
          709.865111        0.8423645587         1.977348839         0.902871928            1.002586
         709.9422786         2.676220174         1.109820088          0.92259117            1.002601
         710.0194462        0.2397742008         1.057178506        0.8866598163            1.002618
         710.0966139        0.4703550887         1.023480819        0.8793916266            1.002635
         710.1737815        0.7075738116          0.66034097        0.9064491292            1.002653
         710.2509492         1.223660779        0.9186289475        0.8930302882            1.002671
         710.3281168         1.272926111        0.9814775514        0.8833529447            1.002691
         710.4052844        0.7217495042        0.9147528677        0.8935064514            1.002712
         710.4824521        0.4406750771        0.6116633009        0.8770179535            1.002733
         710.5596197       0.01130251154        0.4406515371        0.8627181803            1.002755
         710.6367874        0.5888790555        0.4265397096        0.8610701198            1.002779
          710.713955        0.6653021941        0.4437855259         0.813383989            1.002803
         710.7911226        0.5096583426         0.743117785        0.8000534046            1.002829
         710.8682903         1.208631548        0.6886846898        0.8024684643            1.002855
         710.9454579        0.3711466748        0.6893804859        0.8002331964            1.002883
         711.0226256        0.6680853783        0.8737006139        0.8136510097            1.002912
         711.0997932         1.246938855        0.5993283095        0.8490627098            1.002941
         711.1769608        0.1111423303        0.9525052686          0.84323085            1.002972
         711.2541285         1.783854511         1.171256601        0.8610035917            1.003005
         711.3312961         1.543090707         1.056958666        0.8157208278            1.003038
         711.4084637        0.7897471142         1.045350568        0.8537838901            1.003073
         711.4856314       0.06470993883        0.6001332029        0.9071083622             1.00311
          711.562799      0.002985051732        0.5442284992        0.8641447098            1.003148
         711.6399667         1.319471892        0.5015517514         0.864720217            1.003187
         711.7171343        0.6190401233        0.5640225972        0.9300666577            1.003228
         711.7943019        0.3145933219        0.7575005375        0.9623384729             1.00327
         711.8714696        0.7768968129          0.65678349        0.9845719416            1.003314
         711.9486372        0.9166037018         0.938929644         1.013989109             1.00336
         712.0258049         1.747624739         1.004258938         1.001585169            1.003408
         712.1029725        0.5759104976         0.821993866         1.011901267            1.003457
         712.1801401       0.04783652531        0.6534861846         1.088949736            1.003509
         712.2573078         0.242572976        0.2673527607         1.088193649            1.003563
         712.3344754        0.2030910438        0.3796259879         1.093972461            1.003618
         712.4116431         1.025003407        0.6074361918          1.12708163            1.003676
         712.4888107        0.9590773409         1.111367628         1.112538027            1.003737
         712.5659783         2.258298721         1.067830762         1.116312438              1.0038
          712.643146       0.02894358085         1.024978622         1.128718173            1.003865
         712.7203136        0.8535948461         1.259853949         1.103921794            1.003933
         712.7974812         1.898578647         1.246140246         1.120773971            1.004004
         712.8746489         2.203443911         1.982740212         1.141395358            1.004079
         712.9518165         2.975343443         2.008760019         1.109133671            1.004156
         713.0289842        0.9576740772          1.59981398          1.10080826            1.004237
         713.1061518        0.2627944884         1.820006182         1.120662398            1.004321
         713.1833194         3.084212719         1.575781925         1.137780577            1.004409
         713.2604871         1.998446417         1.864613288         1.124424299              1.0045
         713.3376547         2.112999529         2.411317865         1.133585667            1.004596
         713.4148224         2.449612797         1.696662661         1.134779844            1.004697
           713.49199        0.2255919025          1.41038081          1.12941924            1.004802
         713.5691576         0.853319011         1.655441245         1.116100916            1.004912
         713.6463253         3.093241271          1.18269694         1.077071508            1.005027
         713.7234929        0.5586355765         1.350412633         1.064892936            1.005148
         713.8006606        0.8964546729          1.59558915         1.093083845            1.005274
         713.8778282         1.834025081         0.979000698         1.097349825            1.005408
         713.9549958        0.6268874614        0.9698725818         1.119234293            1.005547
         714.0321635        0.5221231119         1.036837605         1.096153679            1.005694
         714.1093311         1.164314764        0.6421022567         1.092257575            1.005849
         714.1864987        0.2550836891         0.681687748          1.11953206            1.006012
         714.2636664        0.7852294265          1.20333447         1.152998794            1.006184
          714.340834         2.608710001        0.9754115769         1.153649983            1.006366
         714.4180017        0.2526231909         1.025823323         1.135005115            1.006558
         714.4951693        0.4567306734         1.044234835          1.08220843            1.006761
         714.5723369        0.8588754745        0.5639853878         1.012438265            1.006976
         714.6495046        0.6877122123          0.69713478         1.000940968            1.007203
         714.7266722        0.7852207597        0.8293258274          1.00924835            1.007445
         714.8038399        0.9854948633        0.7051970619        0.9619912727            1.007703
         714.8810075        0.3623604124        0.6738871677        0.9818957746            1.007977
         714.9581751        0.5624726354        0.5735496613        0.9352261619            1.008268
         715.0353428        0.3838707342        0.3737880572        0.9114384472             1.00858
         715.1125104        0.1864484469        0.3053898516        0.9357160407            1.008914
         715.1896781       0.08876758985        0.4586399193        0.9328465181            1.009271
         715.2668457         1.175472906        0.4659752732        0.8672113144            1.009655
         715.3440133        0.4132121498        0.6889806019        0.8741630003            1.010068
          715.421181         1.078469762        0.6922334233        0.8546194222            1.010513
         715.4983486        0.1017788754        0.5991734928        0.8265179149            1.010994
         715.5755163         0.803233184         1.333189984        0.8580255352            1.011514
         715.6526839         3.349278114          1.40547578        0.9510961515             1.01208
         715.7298515         1.367612947         1.599941663         0.947012578            1.012695
         715.8070192        0.8796424055         1.687329342        0.9905546706            1.013367
         715.8841868         1.152783903        0.8729039449        0.9852258897            1.014104
         715.9613544       0.09157652385        0.5771349132        0.9609085614            1.014913
         716.0385221        0.1845368204        0.4816698614        0.9843237054            1.015805
         716.1156897        0.4977821983        0.3422463351         1.012320945            1.016793
         716.1928574         0.595089798        0.6178346077         1.004833419            1.017891
          716.270025         1.193929614         1.270357026         1.001015218            1.019118
         716.3471926         2.794626493         1.207465232         1.023262418            1.020496
         716.4243603        0.2462150226         1.433218834         0.999770596             1.02205
         716.5015279         1.498104206         1.433910342         1.117184336            1.023814
         716.5786956         1.196695645        0.9198882454         1.126453766            1.025829
         716.6558632         0.738538107        0.9752927705         1.223838617            1.028147
         716.7330308        0.4678331232        0.8099424722          1.25573599            1.030834
         716.8101985        0.8367030131        0.5394464472         1.274339675            1.033976
         716.8873661        0.1147115457        0.5323031182         1.259616561            1.037685
         716.9645338         0.709964791        0.8871429056           1.2612788            1.042109
         717.0417014         1.887192273         1.739204094         1.286847985            1.047449
          717.118869         4.244947765         1.960769163         1.341232322             1.05398
         717.1960367         1.000971823         2.282469813         1.340570359            1.062087
         717.2732043         1.996767392         1.953691293         1.270276658             1.07232
         717.3503719        0.5720781919         1.301458569         1.258763338            1.085486
         717.4275396          1.63601687         1.348522851         1.244819711            1.102789
         717.5047072         1.189228948         1.243486066         1.234700465            1.126082
         717.5818749         1.576620255         1.240310129         1.232516869            1.158267
         717.6590425        0.5593744417        0.9650519546           1.3341513            1.203959
         717.7362101        0.5349841733          1.08652191         1.343215174            1.270396
         717.8133778         1.675108771        0.7038223383         1.456899312            1.367944
         717.8905454       0.04582196733         1.828706227         1.450893111            1.506561
         717.9677131         5.058909997         1.928272645          1.44119657            1.676565
         718.0448807        0.9332498424         2.579311647         1.443547477            1.807964
         718.1220483          4.27926478            2.933442         1.412498676            1.795848
          718.199216         1.462343381         1.876943248         1.409951839            1.652783
         718.2763836        0.8329149888          1.79026787         1.440708488            1.487097
         718.3535513        0.5865483308        0.8403771047         1.495109088            1.357284
         718.4307189        0.4797017177         1.000100547         1.484145806             1.26757
         718.5078865         2.101237152         1.361159896         1.486572134            1.207297
         718.5850542         2.277152383         1.408711476         1.533268697            1.166574
         718.6622218        0.7767546529         1.423168567         1.500726181            1.138678
         718.7393894        0.5375300802         1.124629312         1.394710535            1.119367
         718.8165571        0.9070801341        0.6358155458          1.39709252            1.105992
         718.8937247        0.3218973161        0.6286303966         1.379248153            1.096894
         718.9708924         0.748014056        0.4953060541         1.376407103            1.091026
           719.04806      0.004232710157         1.331014534         1.354770469            1.087734
         719.1252276         4.249914055         1.465624495         1.429166001            1.086629
         719.2023953        0.8603371577         2.564234813         1.405358214            1.087517
         719.2795629          5.14245533         2.801597025         1.393200272            1.090356
         719.3567306         0.953681558         2.340809727         1.391072496            1.095247
         719.4338982         2.406764861         2.210788257         1.379301855            1.102442
         719.5110658          0.34025128        0.9892124745         1.394865784            1.112374
         719.5882335         0.256152199         1.024497626         1.291821925            1.125715
         719.6654011         1.094822165        0.9150074209         1.283563962             1.14348
         719.7425688         1.968804039         1.490908886         1.270084575            1.167193
         719.8197364          2.64385714          1.52641377         1.273182217            1.199175
          719.896904        0.3981717335         1.305649396         1.259126145            1.243019
         719.9740717        0.2117646709         1.457905206         1.313983917            1.304421
         720.0512393         2.577827281        0.9433138309          1.30226649            1.392607
          720.128407        0.5854916382        0.8448513824         1.254358938            1.522934
         720.2055746      0.004321939296         1.065973024         1.215434301            1.724581
         720.2827422         1.096251236        0.7422643794         1.203304116            2.273876
         720.3599099         1.282992704        0.7105005187          1.24187086            2.397455
         720.4370775        0.4584361954        0.9020579072         1.257982325            2.590288
         720.5142451        0.7705514933         1.669257659         1.252273223            2.587604
         720.5914128         4.165050245         1.504586676         1.288609744             2.31654
         720.6685804        0.6243087691         1.408241815         1.318524791             1.98054
         720.7457481       0.07305675345         1.328072229         1.263786122            1.709243
         720.8229157         0.449873147        0.5878804503          1.25246171            1.518569
         720.9000833         1.204283131        0.5988980407         1.144006363            1.388613
          720.977251        0.6683791309        0.8149227603         1.140657369            1.299182
         721.0544186        0.9371556319        0.8531873001         1.110257945              1.2362
         721.1315863        0.6029313062          1.48713884         1.117494972             1.19067
         721.2087539          3.74008929         1.716606326          1.11754406            1.156913
         721.2859215         1.586249075         1.549985443         1.143543402            1.131301
         721.3630892        0.2706721021         2.094467421         1.153994907            1.111461
         721.4402568         2.780859216         1.162196263         1.127109318            1.095809
         721.5174245       0.01100465682        0.8118677598         1.130758929            1.083258
         721.5945921        0.1849350641        0.9242414578         1.166441165            1.073048
         721.6717597        0.7201668943        0.3019134695         1.105163267            1.064635
         721.7489274        0.2915472626        0.8192122597         1.097738307            1.057624
          721.826095         2.080199818         1.160863179         1.098919792            1.051719
         721.9032626         1.551538742         1.004204766         1.121550875            1.046702
         721.9804303       0.09353324016         1.481686676         1.092874317            1.042401
         722.0575979         2.201474905         1.261845368         1.124709446            1.038688
         722.1347656         1.200834586         1.389052506         1.154757929             1.03546
         722.2119332         2.060367292         1.467509363         1.065546661            1.032635
         722.2891008        0.4073606694         1.118200997         1.077199686            1.030149
         722.3662685        0.8042414407         1.022922805         1.080125517            1.027949
         722.4434361         0.819721817        0.8055279584         1.110666009            1.025993
         722.5206038         1.190787906        0.8611208783         1.085021759            1.024247
         722.5977714        0.6297323491        0.7245894533         1.107750892             1.02268
          722.674939        0.2581157408         1.053357957         1.094144642            1.021269
         722.7521067          2.13479583         1.352377039         1.085780747            1.019995
         722.8292743         2.386864236         1.587052347          1.01208241            1.018839
          722.906442         1.568433579         1.658562454          1.01677052            1.017787
         722.9836096        0.5441561686         1.534627025          1.06680791            1.016828
         723.0607772         1.639054116        0.9695888063         1.042525747             1.01595
         723.1379449        0.1267113609        0.6496037172         1.120531969            1.015145
         723.2151125         0.288493223        0.5264600089         1.131228226            1.014404
         723.2922801       0.05158133548        0.6170701262         1.219828352            1.013721
         723.3694478         2.001494585        0.6193748787         1.213233676            1.013091
         723.4466154        0.1359303709        0.9802119086         1.214212344            1.012507
         723.5237831         1.731841342         1.460439283         1.175511168            1.011966
         723.6009507         1.972490834         1.109215514         1.188282346            1.011463
         723.6781183        0.5965995077         1.347840362         1.154970359            1.010994
          723.755286         1.090429763        0.9624025254         1.140611631            1.010557
         723.8324536        0.1900899977        0.8871530248         1.089803687            1.010149
         723.9096213         1.671492831        0.7826314372         1.079700077            1.009768
         723.9867889        0.1785131571        0.9044101086         1.127767797             1.00941
         724.0639565         1.577544448        0.9551140184          1.13609137            1.009075
         724.1411242         0.392905637        0.6043346839         1.114978519             1.00876
         724.2182918        0.2683754931        0.7577453412         1.217657242            1.008464
         724.2954595        0.7921557866        0.8068026032         1.243540582            1.008185
         724.3726271         1.773773496         1.276618117         1.213098843            1.007922
         724.4497947         2.272167694         1.661917416         1.173249315            1.007674
         724.5269624         1.809572689         2.246691855         1.183937154             1.00744
           724.60413          3.13125354         1.956444824         1.175958382            1.007218
         724.6812977        0.6127853728         2.454445877         1.175585837            1.007008
         724.7584653         4.264171908         2.008992763           1.2130276             1.00681
         724.8356329       0.02776023101         1.756016014         1.214039753            1.006621
         724.9128006         2.119346544         1.603692592         1.215540647            1.006442
         724.9899682      0.003491684274        0.6887447085         1.175577317            1.006273
         725.0671358        0.6043803744        0.8990535035         1.175541852            1.006111
         725.1443035         0.868995411        0.5258382398         1.136232334            1.005958
         725.2214711        0.6264854897        0.5319776999         1.087817362            1.005812
         725.2986388       0.02804952453        0.3816866735         1.073017265            1.005673
         725.3758064       0.00321626869        0.8461753771         1.058002938             1.00554
          725.452974         2.726950225        0.9777201939         1.059711093            1.005414
         725.5301417         1.152664757         1.057276274         1.044623798            1.005293
         725.6073093        0.3462738451         2.240692522         1.042066407            1.005178
          725.684477         4.736881262         1.882317306         1.028644561            1.005068
         725.7616446         1.293449362         1.823432688         1.093992996            1.004963
         725.8388122        0.9171262815            1.935085         1.088299863            1.004863
         725.9159799        0.7928830956         1.249851475         1.092382365            1.004767
         725.9931475         1.995947161        0.9827404511         1.051121006            1.004675
         726.0703152        0.2250052663         1.159496966         1.031371855            1.004587
         726.1474828         1.624152343         1.367371661        0.9876511814            1.004503
         726.2246504         1.624381873        0.9506296987        0.9144887904            1.004423
         726.3018181        0.3289793127        0.9222826579        0.9079165635            1.004345
         726.3789857        0.1116171032        0.6169849229        0.8046100908            1.004271
         726.4561533        0.4029614027        0.2445173914         0.823626773            1.004201
          726.533321        0.1345117471        0.2021377273        0.7899349943            1.004133
         726.6104886        0.1594606563        0.1832064324        0.8200108863            1.004067
         726.6876563       0.03589192361       0.08361499383        0.8975549338            1.004005
         726.7648239       0.00459564836        0.1724512219         0.922432415            1.003945
         726.8419915        0.4898566593        0.1971901102        0.9155848805            1.003888
         726.9191592        0.2584162097        0.4552173841        0.9192695357            1.003833
         726.9963268         1.068001019        0.4731228526        0.9981357307             1.00378
         727.0734945       0.07621752238        0.6108263403        0.9600792076            1.003729
         727.1506621          1.04067061         1.297933051        0.9353242832             1.00368
         727.2278297         3.006843054         1.041095341         0.948935554            1.003634
         727.3049974       0.04065017855         1.260904926        0.8359666943            1.003589
          727.382165        0.9554558593         1.031567054        0.8263745786            1.003546
         727.4593327        0.1233191251        0.6504067021        0.8256759667            1.003505
         727.5365003         1.482201645        0.6554305977        0.8149726617            1.003466
         727.6136679       0.06074576096        0.4677561075        0.7740064513            1.003428
         727.6908356        0.2047578985        0.5244003999        0.8212935766            1.003392
         727.7680032        0.3498962948         0.186828239        0.7897247198            1.003357
         727.8451708        0.1319130017        0.3687486786        0.7698023558            1.003324
         727.9223385        0.7884275194        0.5104780533        0.8474535139            1.003293
         727.9995061        0.7716753974        0.7246358207        0.8507029812            1.003263
         728.0766738         1.206527364         1.618193139        0.8458800943            1.003234
         728.1538414         3.706142273         1.887109923        0.8629903144            1.003206
          728.231009         1.864094657         1.782337102        0.8629164349             1.00318
         728.3081767        0.3525841128         1.524564194        0.8714759069            1.003155
         728.3853443        0.1754357324         1.387494643        0.8754205302            1.003131
          728.462512         3.157864069         1.222643304         0.865840033            1.003109
         728.5396796         1.204689301          1.17511422        0.8635182663            1.003087
         728.6168472        0.1624677793         1.353936457        0.8596503762            1.003067
         728.6940149        0.8907246777        0.6190021581        0.8920018364            1.003048
         728.7711825        0.2181268746        0.5452710162        0.8754375693             1.00303
         728.8483502        0.9097647331        0.7269495225        0.8230364771            1.003013
         728.9255178        0.8891818045        0.5954560772        0.8715759497            1.002997
         729.0026854        0.3647508966        0.6302490445        0.8816286887            1.002982
         729.0798531        0.3572987439        0.9319304312        0.8790089969            1.002968
         729.1570207          2.11649028        0.7999844976        0.8475380183            1.002955
         729.2341884        0.3613980702        0.9156686023        0.8714465094            1.002943
          729.311356        0.8274873152         1.685100325        0.9137897462            1.002932
         729.3885236         3.435025637         1.216376704        0.9281377213            1.002922
         729.4656913        0.2415957939         1.178538668        0.9534795196            1.002913
         729.5428589        0.2100459264         1.176396977        0.9450436125            1.002905
         729.6200265        0.8189205513        0.3567669371        0.9481881852            1.002898
         729.6971942        0.1565054768        0.3909356893        0.9242518774            1.002892
         729.7743618        0.3782708025        0.3790193532        0.8716361496            1.002887
         729.8515295        0.1623805821        0.2009484081        0.8375830673            1.002883
         729.9286971        0.1066367709        0.2032084236        0.8494170003            1.002879
